Trade #,Type,Signal,Date/Time,Price USDT,Quantity,P&L USDT,P&L %,Run-up USDT,Run-up %,Drawdown USDT,Drawdown %,Cumulative P&L USDT,Cumulative P&L %
1,Exit short,LONG,11/27/2019 23:00,"7,304.22",141.58349,-34158.43,-3.42%,31567.46,3.16%,-42905.46,-4.29%,-34158.43,-3.42%
1,Entry short,SHORT,11/27/2019 13:00,"7,062.96",141.58349,-34158.43,-3.42%,31567.46,3.16%,-42905.46,-4.29%,-34158.43,-3.42%
2,Exit long,SHORT,11/29/2019 6:00,"7,387.89",132.17965,11059.47,1.15%,46365.98,4.80%,-12442.07,-1.29%,-23098.96,1.15%
2,Entry long,LONG,11/27/2019 23:00,"7,304.22",132.17965,11059.47,1.15%,46365.98,4.80%,-12442.07,-1.29%,-23098.96,1.15%
3,Exit short,LONG,11/29/2019 12:00,"7,473.01",132.23005,-11255.42,-1.15%,3687.9,0.38%,-17143.63,-1.75%,-34354.38,-1.15%
3,Entry short,SHORT,11/29/2019 6:00,"7,387.89",132.23005,-11255.42,-1.15%,3687.9,0.38%,-17143.63,-1.75%,-34354.38,-1.15%
4,Exit long,SHORT,11/30/2019 19:00,"7,656.23",129.23875,23679.12,2.45%,48721.72,5.04%,-7755.62,-0.80%,-10675.26,2.45%
4,Entry long,LONG,11/29/2019 12:00,"7,473.01",129.23875,23679.12,2.45%,48721.72,5.04%,-7755.62,-0.80%,-10675.26,2.45%
5,Exit short,LONG,12/1/2019 22:00,"7,391.57",129.21826,34198.91,3.46%,57661.06,5.83%,-7871.98,-0.80%,23523.65,3.46%
5,Entry short,SHORT,11/30/2019 19:00,"7,656.23",129.21826,34198.91,3.46%,57661.06,5.83%,-7871.98,-0.80%,23523.65,3.46%
6,Exit long,SHORT,12/1/2019 23:00,"7,306.21",138.46994,-11819.79,-1.15%,2678.01,0.26%,-17177.19,-1.68%,11703.85,-1.15%
6,Entry long,LONG,12/1/2019 22:00,"7,391.57",138.46994,-11819.79,-1.15%,2678.01,0.26%,-17177.19,-1.68%,11703.85,-1.15%
7,Exit short,LONG,12/2/2019 5:00,"7,366.75",138.47177,-8383.08,-0.83%,4288.47,0.42%,-10633.25,-1.05%,3320.77,-0.83%
7,Entry short,SHORT,12/1/2019 23:00,"7,306.21",138.47177,-8383.08,-0.83%,4288.47,0.42%,-10633.25,-1.05%,3320.77,-0.83%
8,Exit long,SHORT,12/2/2019 14:00,"7,254.55",136.1992,-15281.55,-1.52%,9542.12,0.95%,-29371.36,-2.93%,-11960.78,-1.52%
8,Entry long,LONG,12/2/2019 5:00,"7,366.75",136.1992,-15281.55,-1.52%,9542.12,0.95%,-29371.36,-2.93%,-11960.78,-1.52%
9,Exit short,LONG,12/2/2019 21:00,"7,307.46",136.19579,-7206.12,-0.73%,10015.84,1.01%,-15587.61,-1.58%,-19166.9,-0.73%
9,Entry short,SHORT,12/2/2019 14:00,"7,254.55",136.19579,-7206.12,-0.73%,10015.84,1.01%,-15587.61,-1.58%,-19166.9,-0.73%
10,Exit long,SHORT,12/3/2019 1:00,"7,285.99",134.23574,-2882.04,-0.29%,6784.27,0.69%,-8208.52,-0.84%,-22048.94,-0.29%
10,Entry long,LONG,12/2/2019 21:00,"7,307.46",134.23574,-2882.04,-0.29%,6784.27,0.69%,-8208.52,-0.84%,-22048.94,-0.29%
11,Exit short,LONG,12/3/2019 6:00,"7,326.12",134.22349,-5386.39,-0.55%,3441.49,0.35%,-8591.65,-0.88%,-27435.33,-0.55%
11,Entry short,SHORT,12/3/2019 1:00,"7,285.99",134.22349,-5386.39,-0.55%,3441.49,0.35%,-8591.65,-0.88%,-27435.33,-0.55%
12,Exit long,SHORT,12/3/2019 13:00,"7,276.60",132.72097,-6572.34,-0.68%,9805.42,1.01%,-8507.41,-0.87%,-34007.67,-0.68%
12,Entry long,LONG,12/3/2019 6:00,"7,326.12",132.72097,-6572.34,-0.68%,9805.42,1.01%,-8507.41,-0.87%,-34007.67,-0.68%
13,Exit short,LONG,12/3/2019 22:00,"7,334.42",132.75325,-7675.79,-0.79%,4679.55,0.48%,-9345.83,-0.97%,-41683.46,-0.79%
13,Entry short,SHORT,12/3/2019 13:00,"7,276.60",132.75325,-7675.79,-0.79%,4679.55,0.48%,-9345.83,-0.97%,-41683.46,-0.79%
14,Exit long,SHORT,12/4/2019 8:00,"7,142.93",130.66339,-25020.73,-2.61%,2933.39,0.31%,-29320.86,-3.06%,-66704.2,-2.61%
14,Entry long,LONG,12/3/2019 22:00,"7,334.42",130.66339,-25020.73,-2.61%,2933.39,0.31%,-29320.86,-3.06%,-66704.2,-2.61%
15,Exit short,LONG,12/4/2019 18:00,"7,222.78",130.66007,-10433.21,-1.12%,9921.02,1.06%,-11320.39,-1.21%,-77137.41,-1.12%
15,Entry short,SHORT,12/4/2019 8:00,"7,142.93",130.66007,-10433.21,-1.12%,9921.02,1.06%,-11320.39,-1.21%,-77137.41,-1.12%
16,Exit long,SHORT,12/5/2019 6:00,"7,216.12",127.7754,-850.98,-0.09%,67365.75,7.30%,-15688.26,-1.70%,-77988.39,-0.09%
16,Entry long,LONG,12/4/2019 18:00,"7,222.78",127.7754,-850.98,-0.09%,67365.75,7.30%,-15688.26,-1.70%,-77988.39,-0.09%
17,Exit short,LONG,12/5/2019 15:00,"7,306.96",127.7711,-11606.73,-1.26%,8448.23,0.92%,-20520.04,-2.23%,-89595.12,-1.26%
17,Entry short,SHORT,12/5/2019 6:00,"7,216.12",127.7711,-11606.73,-1.26%,8448.23,0.92%,-20520.04,-2.23%,-89595.12,-1.26%
18,Exit long,SHORT,12/6/2019 1:00,"7,342.55",124.60215,4434.59,0.49%,22184.17,2.44%,-5228.31,-0.57%,-85160.52,0.49%
18,Entry long,LONG,12/5/2019 15:00,"7,306.96",124.60215,4434.59,0.49%,22184.17,2.44%,-5228.31,-0.57%,-85160.52,0.49%
19,Exit short,LONG,12/6/2019 4:00,"7,377.76",124.59424,-4386.96,-0.48%,1863.93,0.20%,-10184.33,-1.11%,-89547.48,-0.48%
19,Entry short,SHORT,12/6/2019 1:00,"7,342.55",124.59424,-4386.96,-0.48%,1863.93,0.20%,-10184.33,-1.11%,-89547.48,-0.48%
20,Exit long,SHORT,12/6/2019 18:00,"7,330.37",123.43257,-5849.47,-0.64%,8595.84,0.94%,-7881.17,-0.87%,-95396.95,-0.64%
20,Entry long,LONG,12/6/2019 4:00,"7,377.76",123.43257,-5849.47,-0.64%,8595.84,0.94%,-7881.17,-0.87%,-95396.95,-0.64%
21,Exit short,LONG,12/6/2019 22:00,"7,381.61",123.40483,-6323.26,-0.70%,3130.78,0.35%,-8345.87,-0.92%,-101720.22,-0.70%
21,Entry short,SHORT,12/6/2019 18:00,"7,330.37",123.40483,-6323.26,-0.70%,3130.78,0.35%,-8345.87,-0.92%,-101720.22,-0.70%
22,Exit long,SHORT,12/7/2019 17:00,"7,494.11",121.69357,13690.53,1.52%,28964.29,3.22%,-3602.13,-0.40%,-88029.69,1.52%
22,Entry long,LONG,12/6/2019 22:00,"7,381.61",121.69357,13690.53,1.52%,28964.29,3.22%,-3602.13,-0.40%,-88029.69,1.52%
23,Exit short,LONG,12/8/2019 18:00,"7,486.66",121.6916,906.6,0.10%,14511.72,1.59%,-7020.39,-0.77%,-87123.09,0.10%
23,Entry short,SHORT,12/7/2019 17:00,"7,494.11",121.6916,906.6,0.10%,14511.72,1.59%,-7020.39,-0.77%,-87123.09,0.10%
24,Exit long,SHORT,12/9/2019 9:00,"7,479.46",121.93347,-877.92,-0.10%,9430.33,1.03%,-2641.08,-0.29%,-88001.02,-0.10%
24,Entry long,LONG,12/8/2019 18:00,"7,486.66",121.93347,-877.92,-0.10%,9430.33,1.03%,-2641.08,-0.29%,-88001.02,-0.10%
25,Exit short,LONG,12/9/2019 22:00,"7,545.92",121.9338,-8103.72,-0.89%,4806.63,0.53%,-8601.21,-0.94%,-96104.73,-0.89%
25,Entry short,SHORT,12/9/2019 9:00,"7,479.46",121.9338,-8103.72,-0.89%,4806.63,0.53%,-8601.21,-0.94%,-96104.73,-0.89%
26,Exit long,SHORT,12/10/2019 4:00,"7,302.05",119.91095,-29242.68,-3.23%,12480.33,1.38%,-32726.1,-3.62%,-125347.41,-3.24%
26,Entry long,LONG,12/9/2019 22:00,"7,545.92",119.91095,-29242.68,-3.23%,12480.33,1.38%,-32726.1,-3.62%,-125347.41,-3.24%
27,Exit short,LONG,12/10/2019 11:00,"7,383.74",119.78176,-9784.97,-1.12%,1281.66,0.15%,-12642.96,-1.45%,-135132.39,-1.12%
27,Entry short,SHORT,12/10/2019 4:00,"7,302.05",119.78176,-9784.97,-1.12%,1281.66,0.15%,-12642.96,-1.45%,-135132.39,-1.12%
28,Exit long,SHORT,12/10/2019 16:00,"7,307.21",117.16699,-8966.79,-1.04%,1797.34,0.21%,-11217.57,-1.30%,-144099.17,-1.04%
28,Entry long,LONG,12/10/2019 11:00,"7,383.74",117.16699,-8966.79,-1.04%,1797.34,0.21%,-11217.57,-1.30%,-144099.17,-1.04%
29,Exit short,LONG,12/11/2019 19:00,"7,227.36",117.131,9352.91,1.09%,17582.54,2.05%,-7171.93,-0.84%,-134746.27,1.09%
29,Entry short,SHORT,12/10/2019 16:00,"7,307.21",117.131,9352.91,1.09%,17582.54,2.05%,-7171.93,-0.84%,-134746.27,1.09%
30,Exit long,SHORT,12/12/2019 2:00,"7,188.12",119.71919,-4697.78,-0.54%,4746.87,0.55%,-12175.44,-1.41%,-139444.05,-0.54%
30,Entry long,LONG,12/11/2019 19:00,"7,227.36",119.71919,-4697.78,-0.54%,4746.87,0.55%,-12175.44,-1.41%,-139444.05,-0.54%
31,Exit short,LONG,12/12/2019 7:00,"7,210.00",119.71919,-2619.46,-0.30%,2169.31,0.25%,-3110.3,-0.36%,-142063.5,-0.30%
31,Entry short,SHORT,12/12/2019 2:00,"7,188.12",119.71919,-2619.46,-0.30%,2169.31,0.25%,-3110.3,-0.36%,-142063.5,-0.30%
32,Exit long,SHORT,12/12/2019 12:00,"7,149.98",118.99257,-7141.93,-0.83%,10114.37,1.18%,-15433.34,-1.80%,-149205.44,-0.83%
32,Entry long,LONG,12/12/2019 7:00,"7,210.00",118.99257,-7141.93,-0.83%,10114.37,1.18%,-15433.34,-1.80%,-149205.44,-0.83%
33,Exit short,LONG,12/12/2019 13:00,"7,163.41",118.99257,-1598.07,-0.19%,674.69,0.08%,-2007.4,-0.24%,-150803.52,-0.19%
33,Entry short,SHORT,12/12/2019 12:00,"7,149.98",118.99257,-1598.07,-0.19%,674.69,0.08%,-2007.4,-0.24%,-150803.52,-0.19%
34,Exit long,SHORT,12/14/2019 17:00,"7,191.66",118.55933,3349.3,0.39%,17266.98,2.03%,-5739.46,-0.68%,-147454.2,0.39%
34,Entry long,LONG,12/12/2019 13:00,"7,163.41",118.55933,3349.3,0.39%,17266.98,2.03%,-5739.46,-0.68%,-147454.2,0.39%
35,Exit short,LONG,12/15/2019 16:00,"7,151.20",118.54645,4796.39,0.56%,21730.75,2.55%,-1024.24,-0.12%,-142657.81,0.56%
35,Entry short,SHORT,12/14/2019 17:00,"7,191.66",118.54645,4796.39,0.56%,21730.75,2.55%,-1024.24,-0.12%,-142657.81,0.56%
36,Exit long,SHORT,12/15/2019 20:00,"7,080.25",119.88354,-8505.74,-0.99%,1196.44,0.14%,-10807.5,-1.26%,-151163.56,-0.99%
36,Entry long,LONG,12/15/2019 16:00,"7,151.20",119.88354,-8505.74,-0.99%,1196.44,0.14%,-10807.5,-1.26%,-151163.56,-0.99%
37,Exit short,LONG,12/16/2019 2:00,"7,124.26",119.88791,-5276.27,-0.62%,1225.25,0.14%,-6350.46,-0.75%,-156439.83,-0.62%
37,Entry short,SHORT,12/15/2019 20:00,"7,080.25",119.88791,-5276.27,-0.62%,1225.25,0.14%,-6350.46,-0.75%,-156439.83,-0.62%
38,Exit long,SHORT,12/16/2019 9:00,"7,095.36",118.42176,-3422.39,-0.41%,2061.72,0.24%,-7307.81,-0.87%,-159862.22,-0.41%
38,Entry long,LONG,12/16/2019 2:00,"7,124.26",118.42176,-3422.39,-0.41%,2061.72,0.24%,-7307.81,-0.87%,-159862.22,-0.41%
39,Exit short,LONG,12/16/2019 22:00,"7,115.98",118.40664,-2441.54,-0.29%,6260.16,0.75%,-6469.74,-0.77%,-162303.75,-0.29%
39,Entry short,SHORT,12/16/2019 9:00,"7,095.36",118.40664,-2441.54,-0.29%,6260.16,0.75%,-6469.74,-0.77%,-162303.75,-0.29%
40,Exit long,SHORT,12/17/2019 3:00,"6,902.68",117.72109,-25109.91,-3.00%,1518.6,0.18%,-31311.45,-3.74%,-187413.67,-3.00%
40,Entry long,LONG,12/16/2019 22:00,"7,115.98",117.72109,-25109.91,-3.00%,1518.6,0.18%,-31311.45,-3.74%,-187413.67,-3.00%
41,Exit short,LONG,12/19/2019 0:00,"6,877.46",117.72041,2968.91,0.37%,55055.48,6.78%,-4653.49,-0.57%,-184444.75,0.37%
41,Entry short,SHORT,12/17/2019 3:00,"6,902.68",117.72041,2968.91,0.37%,55055.48,6.78%,-4653.49,-0.57%,-184444.75,0.37%
42,Exit long,SHORT,12/19/2019 16:00,"7,076.78",118.67727,23654.75,2.90%,66760.71,8.18%,-6819.2,-0.84%,-160790,2.90%
42,Entry long,LONG,12/19/2019 0:00,"6,877.46",118.67727,23654.75,2.90%,66760.71,8.18%,-6819.2,-0.84%,-160790,2.90%
43,Exit short,LONG,12/19/2019 18:00,"7,153.72",118.58641,-9124.04,-1.09%,4562.02,0.54%,-14612.22,-1.74%,-169914.05,-1.09%
43,Entry short,SHORT,12/19/2019 16:00,"7,076.78",118.58641,-9124.04,-1.09%,4562.02,0.54%,-14612.22,-1.74%,-169914.05,-1.09%
44,Exit long,SHORT,12/20/2019 9:00,"7,102.27",116.03523,-5970.01,-0.72%,9315.31,1.12%,-10873.66,-1.31%,-175884.05,-0.72%
44,Entry long,LONG,12/19/2019 18:00,"7,153.72",116.03523,-5970.01,-0.72%,9315.31,1.12%,-10873.66,-1.31%,-175884.05,-0.72%
45,Exit short,LONG,12/20/2019 19:00,"7,149.87",116.03556,-5523.29,-0.67%,2307.95,0.28%,-8517.01,-1.03%,-181407.34,-0.67%
45,Entry short,SHORT,12/20/2019 9:00,"7,102.27",116.03556,-5523.29,-0.67%,2307.95,0.28%,-8517.01,-1.03%,-181407.34,-0.67%
46,Exit long,SHORT,12/21/2019 12:00,"7,148.32",114.50249,-177.48,-0.02%,8030.06,0.98%,-1931.66,-0.24%,-181584.83,-0.02%
46,Entry long,LONG,12/20/2019 19:00,"7,149.87",114.50249,-177.48,-0.02%,8030.06,0.98%,-1931.66,-0.24%,-181584.83,-0.02%
47,Exit short,LONG,12/22/2019 1:00,"7,152.42",114.49056,-469.41,-0.06%,4959.73,0.61%,-1528.45,-0.19%,-182054.23,-0.06%
47,Entry short,SHORT,12/21/2019 12:00,"7,148.32",114.49056,-469.41,-0.06%,4959.73,0.61%,-1528.45,-0.19%,-182054.23,-0.06%
48,Exit long,SHORT,12/24/2019 3:00,"7,432.38",114.36282,32017.02,3.91%,62094.44,7.59%,-3478.92,-0.43%,-150037.22,3.91%
48,Entry long,LONG,12/22/2019 1:00,"7,152.42",114.36282,32017.02,3.91%,62094.44,7.59%,-3478.92,-0.43%,-150037.22,3.91%
49,Exit short,LONG,12/24/2019 19:00,"7,373.55",114.35943,6727.77,0.79%,23586.63,2.78%,-173.83,-0.02%,-143309.45,0.79%
49,Entry short,SHORT,12/24/2019 3:00,"7,432.38",114.35943,6727.77,0.79%,23586.63,2.78%,-173.83,-0.02%,-143309.45,0.79%
50,Exit long,SHORT,12/24/2019 23:00,"7,277.47",116.18458,-11163.01,-1.30%,7334.73,0.86%,-15332.88,-1.79%,-154472.47,-1.30%
50,Entry long,LONG,12/24/2019 19:00,"7,373.55",116.18458,-11163.01,-1.30%,7334.73,0.86%,-15332.88,-1.79%,-154472.47,-1.30%
51,Exit short,LONG,12/26/2019 6:00,"7,213.56",116.18426,7425.34,0.88%,17266.14,2.04%,-3931.68,-0.46%,-147047.14,0.88%
51,Entry short,SHORT,12/24/2019 23:00,"7,277.47",116.18426,7425.34,0.88%,17266.14,2.04%,-3931.68,-0.46%,-147047.14,0.88%
52,Exit long,SHORT,12/26/2019 8:00,"7,191.93",118.24265,-2557.59,-0.30%,760.3,0.09%,-2961.98,-0.35%,-149604.72,-0.30%
52,Entry long,LONG,12/26/2019 6:00,"7,213.56",118.24265,-2557.59,-0.30%,760.3,0.09%,-2961.98,-0.35%,-149604.72,-0.30%
53,Exit short,LONG,12/26/2019 18:00,"7,217.63",118.24298,-3038.84,-0.36%,1789.02,0.21%,-5773.8,-0.68%,-152643.56,-0.36%
53,Entry short,SHORT,12/26/2019 8:00,"7,191.93",118.24298,-3038.84,-0.36%,1789.02,0.21%,-5773.8,-0.68%,-152643.56,-0.36%
54,Exit long,SHORT,12/26/2019 19:00,"7,189.06",117.40027,-3354.13,-0.40%,446.12,0.05%,-3736.85,-0.44%,-155997.69,-0.40%
54,Entry long,LONG,12/26/2019 18:00,"7,217.63",117.40027,-3354.13,-0.40%,446.12,0.05%,-3736.85,-0.44%,-155997.69,-0.40%
55,Exit short,LONG,12/26/2019 23:00,"7,231.83",117.40092,-5021.24,-0.59%,679.75,0.08%,-6450.01,-0.76%,-161018.94,-0.59%
55,Entry short,SHORT,12/26/2019 19:00,"7,189.06",117.40092,-5021.24,-0.59%,679.75,0.08%,-6450.01,-0.76%,-161018.94,-0.59%
56,Exit long,SHORT,12/27/2019 8:00,"7,206.34",116.02454,-2957.47,-0.35%,23572.71,2.81%,-8668.19,-1.03%,-163976.39,-0.35%
56,Entry long,LONG,12/26/2019 23:00,"7,231.83",116.02454,-2957.47,-0.35%,23572.71,2.81%,-8668.19,-1.03%,-163976.39,-0.35%
57,Exit short,LONG,12/28/2019 7:00,"7,254.77",116.01223,-5618.47,-0.67%,15072.31,1.80%,-8065.17,-0.96%,-169594.88,-0.67%
57,Entry short,SHORT,12/27/2019 8:00,"7,206.34",116.01223,-5618.47,-0.67%,15072.31,1.80%,-8065.17,-0.96%,-169594.88,-0.67%
58,Exit long,SHORT,12/29/2019 9:00,"7,289.69",114.46428,3997.09,0.48%,12618.54,1.52%,-1842.87,-0.22%,-165597.78,0.48%
58,Entry long,LONG,12/28/2019 7:00,"7,254.77",114.46428,3997.09,0.48%,12618.54,1.52%,-1842.87,-0.22%,-165597.78,0.48%
59,Exit short,LONG,12/29/2019 16:00,"7,353.89",114.46333,-7348.55,-0.88%,193.44,0.02%,-8124.61,-0.97%,-172946.33,-0.88%
59,Entry short,SHORT,12/29/2019 9:00,"7,289.69",114.46333,-7348.55,-0.88%,193.44,0.02%,-8124.61,-0.97%,-172946.33,-0.88%
60,Exit long,SHORT,12/30/2019 19:00,"7,314.74",112.44318,-4402.15,-0.53%,19628.08,2.37%,-6833.17,-0.83%,-177348.47,-0.53%
60,Entry long,LONG,12/29/2019 16:00,"7,353.89",112.44318,-4402.15,-0.53%,19628.08,2.37%,-6833.17,-0.83%,-177348.47,-0.53%
61,Exit short,LONG,1/2/2020 0:00,"7,244.34",112.4649,7917.53,0.96%,19088.67,2.32%,-3289.6,-0.40%,-169430.94,0.96%
61,Entry short,SHORT,12/30/2019 19:00,"7,314.74",112.4649,7917.53,0.96%,19088.67,2.32%,-3289.6,-0.40%,-169430.94,0.96%
62,Exit long,SHORT,1/2/2020 9:00,"7,190.99",114.61846,-6114.89,-0.74%,647.59,0.08%,-7930.45,-0.96%,-175545.84,-0.74%
62,Entry long,LONG,1/2/2020 0:00,"7,244.34",114.61846,-6114.89,-0.74%,647.59,0.08%,-7930.45,-0.96%,-175545.84,-0.74%
63,Exit short,LONG,1/3/2020 15:00,"7,202.28",114.65099,-1294.41,-0.16%,36682.59,4.45%,-8452.07,-1.03%,-176840.25,-0.16%
63,Entry short,SHORT,1/2/2020 9:00,"7,190.99",114.65099,-1294.41,-0.16%,36682.59,4.45%,-8452.07,-1.03%,-176840.25,-0.16%
64,Exit long,SHORT,1/4/2020 22:00,"7,315.51",114.26199,12937.89,1.57%,23163.19,2.81%,0,0.00%,-163902.36,1.57%
64,Entry long,LONG,1/3/2020 15:00,"7,202.28",114.26199,12937.89,1.57%,23163.19,2.81%,0,0.00%,-163902.36,1.57%
65,Exit short,LONG,1/5/2020 3:00,"7,334.89",114.29108,-2214.96,-0.26%,4948.8,0.59%,-10113.62,-1.21%,-166117.33,-0.26%
65,Entry short,SHORT,1/4/2020 22:00,"7,315.51",114.29108,-2214.96,-0.26%,4948.8,0.59%,-10113.62,-1.21%,-166117.33,-0.26%
66,Exit long,SHORT,1/6/2020 6:00,"7,355.73",113.689,2369.28,0.28%,18202.75,2.18%,-2753.55,-0.33%,-163748.05,0.28%
66,Entry long,LONG,1/5/2020 3:00,"7,334.89",113.689,2369.28,0.28%,18202.75,2.18%,-2753.55,-0.33%,-163748.05,0.28%
67,Exit short,LONG,1/6/2020 10:00,"7,551.47",113.68714,-22253.12,-2.66%,3948.35,0.47%,-23450.25,-2.80%,-186001.17,-2.66%
67,Entry short,SHORT,1/6/2020 6:00,"7,355.73",113.68714,-22253.12,-2.66%,3948.35,0.47%,-23450.25,-2.80%,-186001.17,-2.66%
68,Exit long,SHORT,1/7/2020 23:00,"7,764.04",107.7943,22913.83,2.81%,48348.98,5.94%,-9273.54,-1.14%,-163087.33,2.81%
68,Entry long,LONG,1/6/2020 10:00,"7,551.47",107.7943,22913.83,2.81%,48348.98,5.94%,-9273.54,-1.14%,-163087.33,2.81%
69,Exit short,LONG,1/8/2020 2:00,"8,038.54",107.79345,-29589.3,-3.54%,4347.31,0.52%,-40202.64,-4.80%,-192676.64,-3.54%
69,Entry short,SHORT,1/7/2020 23:00,"7,764.04",107.79345,-29589.3,-3.54%,4347.31,0.52%,-40202.64,-4.80%,-192676.64,-3.54%
70,Exit long,SHORT,1/9/2020 1:00,"8,077.68",100.45361,3931.75,0.49%,41834.91,5.18%,-9324.1,-1.15%,-188744.88,0.49%
70,Entry long,LONG,1/8/2020 2:00,"8,038.54",100.45361,3931.75,0.49%,41834.91,5.18%,-9324.1,-1.15%,-188744.88,0.49%
71,Exit short,LONG,1/10/2020 21:00,"7,870.70",100.43169,20787.35,2.56%,40743.13,5.02%,-4809.67,-0.59%,-167957.53,2.56%
71,Entry short,SHORT,1/9/2020 1:00,"8,077.68",100.43169,20787.35,2.56%,40743.13,5.02%,-4809.67,-0.59%,-167957.53,2.56%
72,Exit long,SHORT,1/12/2020 7:00,"8,020.01",105.72176,15785.32,1.90%,43942.19,5.28%,-2187.38,-0.26%,-152172.22,1.90%
72,Entry long,LONG,1/10/2020 21:00,"7,870.70",105.72176,15785.32,1.90%,43942.19,5.28%,-2187.38,-0.26%,-152172.22,1.90%
73,Exit short,LONG,1/12/2020 16:00,"8,138.71",105.71405,-12548.26,-1.48%,6343.9,0.75%,-14147.71,-1.67%,-164720.47,-1.48%
73,Entry short,SHORT,1/12/2020 7:00,"8,020.01",105.71405,-12548.26,-1.48%,6343.9,0.75%,-14147.71,-1.67%,-164720.47,-1.48%
74,Exit long,SHORT,1/13/2020 2:00,"8,119.91",102.58234,-1928.55,-0.23%,5979.52,0.72%,-6843.27,-0.82%,-166649.02,-0.23%
74,Entry long,LONG,1/12/2020 16:00,"8,138.71",102.58234,-1928.55,-0.23%,5979.52,0.72%,-6843.27,-0.82%,-166649.02,-0.23%
75,Exit short,LONG,1/13/2020 7:00,"8,184.97",102.63057,-6677.14,-0.80%,2944.47,0.35%,-6680.22,-0.80%,-173326.16,-0.80%
75,Entry short,SHORT,1/13/2020 2:00,"8,119.91",102.63057,-6677.14,-0.80%,2944.47,0.35%,-6680.22,-0.80%,-173326.16,-0.80%
76,Exit long,SHORT,1/13/2020 11:00,"8,105.73",100.99875,-8003.14,-0.97%,1114.02,0.13%,-9956.46,-1.20%,-181329.3,-0.97%
76,Entry long,LONG,1/13/2020 7:00,"8,184.97",100.99875,-8003.14,-0.97%,1114.02,0.13%,-9956.46,-1.20%,-181329.3,-0.97%
77,Exit short,LONG,1/13/2020 21:00,"8,087.24",100.999,1867.47,0.23%,5033.79,0.61%,-2915.84,-0.36%,-179461.83,0.23%
77,Entry short,SHORT,1/13/2020 11:00,"8,105.73",100.999,1867.47,0.23%,5033.79,0.61%,-2915.84,-0.36%,-179461.83,0.23%
78,Exit long,SHORT,1/13/2020 23:00,"8,085.07",101.47235,-220.19,-0.03%,1617.47,0.20%,-1591.09,-0.19%,-179682.03,-0.03%
78,Entry long,LONG,1/13/2020 21:00,"8,087.24",101.47235,-220.19,-0.03%,1617.47,0.20%,-1591.09,-0.19%,-179682.03,-0.03%
79,Exit short,LONG,1/14/2020 0:00,"8,109.38",101.46083,-2466.51,-0.30%,1415.38,0.17%,-2529.42,-0.31%,-182148.55,-0.30%
79,Entry short,SHORT,1/13/2020 23:00,"8,085.07",101.46083,-2466.51,-0.30%,1415.38,0.17%,-2529.42,-0.31%,-182148.55,-0.30%
80,Exit long,SHORT,1/15/2020 14:00,"8,680.82",100.83805,57622.9,7.05%,79724.58,9.75%,-2155.92,-0.26%,-124525.64,7.05%
80,Entry long,LONG,1/14/2020 0:00,"8,109.38",100.83805,57622.9,7.05%,79724.58,9.75%,-2155.92,-0.26%,-124525.64,7.05%
81,Exit short,LONG,1/15/2020 20:00,"8,765.20",100.85157,-8509.85,-0.97%,7643.54,0.87%,-13028.01,-1.49%,-133035.5,-0.97%
81,Entry short,SHORT,1/15/2020 14:00,"8,680.82",100.85157,-8509.85,-0.97%,7643.54,0.87%,-13028.01,-1.49%,-133035.5,-0.97%
82,Exit long,SHORT,1/16/2020 10:00,"8,650.00",98.92214,-11395.83,-1.31%,14964.94,1.73%,-15498.13,-1.79%,-144431.33,-1.31%
82,Entry long,LONG,1/15/2020 20:00,"8,765.20",98.92214,-11395.83,-1.31%,14964.94,1.73%,-15498.13,-1.79%,-144431.33,-1.31%
83,Exit short,LONG,1/16/2020 20:00,"8,720.00",98.90967,-6923.68,-0.81%,6330.22,0.74%,-13748.44,-1.61%,-151355,-0.81%
83,Entry short,SHORT,1/16/2020 10:00,"8,650.00",98.90967,-6923.68,-0.81%,6330.22,0.74%,-13748.44,-1.61%,-151355,-0.81%
84,Exit long,SHORT,1/18/2020 13:00,"8,845.53",97.32167,12216.79,1.44%,31303.52,3.69%,-9148.24,-1.08%,-139138.22,1.44%
84,Entry long,LONG,1/16/2020 20:00,"8,720.00",97.32167,12216.79,1.44%,31303.52,3.69%,-9148.24,-1.08%,-139138.22,1.44%
85,Exit short,LONG,1/18/2020 19:00,"8,879.29",97.32167,-3285.58,-0.38%,3810.14,0.44%,-7150.22,-0.83%,-142423.8,-0.38%
85,Entry short,SHORT,1/18/2020 13:00,"8,845.53",97.32167,-3285.58,-0.38%,3810.14,0.44%,-7150.22,-0.83%,-142423.8,-0.38%
86,Exit long,SHORT,1/19/2020 19:00,"8,681.16",96.5707,-19133.55,-2.23%,30872.69,3.60%,-34291.29,-4.00%,-161557.34,-2.23%
86,Entry long,LONG,1/18/2020 19:00,"8,879.29",96.5707,-19133.55,-2.23%,30872.69,3.60%,-34291.29,-4.00%,-161557.34,-2.23%
87,Exit short,LONG,1/20/2020 7:00,"8,701.72",96.58186,-1985.72,-0.24%,20780.55,2.48%,-7502.48,-0.89%,-163543.08,-0.24%
87,Entry short,SHORT,1/19/2020 19:00,"8,681.16",96.58186,-1985.72,-0.24%,20780.55,2.48%,-7502.48,-0.89%,-163543.08,-0.24%
88,Exit long,SHORT,1/20/2020 12:00,"8,641.28",96.12591,-5809.85,-0.69%,3279.82,0.39%,-7092.17,-0.85%,-169352.92,-0.69%
