Trade #,Type,Signal,Date/Time,Price USDT,Quantity,P&L USDT,P&L %,Run-up USDT,Run-up %,Drawdown USDT,Drawdown %,Cumulative P&L USDT,Cumulative P&L %
66,Exit short,Close entry(s) order SHORT,8/21/2024 3:00,0.0078245,319806942.7,54047.38,2.11%,106623.63,4.17%,-11481.07,-0.45%,1610456.1,2.11%
66,Entry short,SHORT,8/20/2024 20:00,0.0079935,319806942.7,54047.38,2.11%,106623.63,4.17%,-11481.07,-0.45%,1610456.1,2.11%
67,Exit short,Close entry(s) order SHORT,8/23/2024 22:00,0.0080976,321330414,8483.12,0.32%,43058.28,1.65%,-148165.45,-5.68%,1618939.2,0.32%
67,Entry short,SHORT,8/23/2024 17:30,0.008124,321330414,8483.12,0.32%,43058.28,1.65%,-148165.45,-5.68%,1618939.2,0.32%
68,Exit long,Close entry(s) order LONG,8/28/2024 4:00,0.0082876,313232779.9,-22834.67,-0.87%,27031.99,1.03%,-39279.39,-1.50%,1596104.6,-0.87%
68,Entry long,LONG,8/27/2024 22:30,0.0083605,313232779.9,-22834.67,-0.87%,27031.99,1.03%,-39279.39,-1.50%,1596104.6,-0.87%
69,Exit long,Close entry(s) order LONG,8/28/2024 21:00,0.0077773,320427623.3,-104010.8,-4.01%,2114.82,0.08%,-108400.66,-4.18%,1492093.8,-4.01%
69,Entry long,LONG,8/28/2024 17:00,0.0081019,320427623.3,-104010.8,-4.01%,2114.82,0.08%,-108400.66,-4.18%,1492093.8,-4.01%
70,Exit short,Close entry(s) order SHORT,9/5/2024 6:00,0.0073893,339749123.7,-18414.4,-0.74%,15390.64,0.62%,-27927.38,-1.12%,1473679.4,-0.74%
70,Entry short,SHORT,9/5/2024 3:00,0.0073351,339749123.7,-18414.4,-0.74%,15390.64,0.62%,-27927.38,-1.12%,1473679.4,-0.74%
71,Exit long,SHORT,9/6/2024 23:30,0.0069683,352100120.3,-20140.13,-0.81%,85243.44,3.45%,-52110.82,-2.11%,1453539.2,-0.81%
71,Entry long,LONG,9/6/2024 17:00,0.0070255,352100120.3,-20140.13,-0.81%,85243.44,3.45%,-52110.82,-2.11%,1453539.2,-0.81%
72,Exit short,Close entry(s) order SHORT,9/7/2024 8:30,0.0066792,352100120.3,101792.15,4.15%,226329.95,9.22%,-4119.57,-0.17%,1555331.4,4.15%
72,Entry short,SHORT,9/6/2024 23:30,0.0069683,352100120.3,101792.15,4.15%,226329.95,9.22%,-4119.57,-0.17%,1555331.4,4.15%
73,Exit long,Close entry(s) order LONG,9/12/2024 14:00,0.0073621,360169618.9,96021.22,3.76%,145652.6,5.70%,-5042.37,-0.20%,1651352.6,3.76%
73,Entry long,LONG,9/11/2024 22:30,0.0070955,360169618.9,96021.22,3.76%,145652.6,5.70%,-5042.37,-0.20%,1651352.6,3.76%
74,Exit short,Close entry(s) order SHORT,9/17/2024 10:00,0.0071983,347604409.4,149157.05,5.63%,199872.53,7.54%,-9072.47,-0.34%,1800509.6,5.63%
74,Entry short,SHORT,9/16/2024 0:00,0.0076274,347604409.4,149157.05,5.63%,199872.53,7.54%,-9072.47,-0.34%,1800509.6,5.63%
75,Exit long,Close entry(s) order LONG,9/20/2024 4:00,0.0080701,383049019.3,291078.94,10.40%,392855.06,14.03%,-60943.1,-2.18%,2091588.6,10.39%
75,Entry long,LONG,9/19/2024 2:00,0.0073102,383049019.3,291078.94,10.40%,392855.06,14.03%,-60943.1,-2.18%,2091588.6,10.39%
76,Exit long,Close entry(s) order LONG,9/20/2024 19:30,0.0081959,374488357.5,-22244.61,-0.72%,96280.95,3.11%,-48683.49,-1.57%,2069344,-0.72%
76,Entry long,LONG,9/20/2024 11:30,0.0082553,374488357.5,-22244.61,-0.72%,96280.95,3.11%,-48683.49,-1.57%,2069344,-0.72%
77,Exit short,Close entry(s) order SHORT,9/27/2024 6:00,0.0095082,328170302.9,-50997.66,-1.66%,10895.25,0.35%,-63927.57,-2.08%,2018346.4,-1.66%
77,Entry short,SHORT,9/27/2024 4:30,0.0093528,328170302.9,-50997.66,-1.66%,10895.25,0.35%,-63927.57,-2.08%,2018346.4,-1.66%
78,Exit long,Close entry(s) order LONG,10/8/2024 2:00,0.0101787,284280326,-124713.78,-4.13%,57168.77,1.89%,-132872.62,-4.40%,1893632.6,-4.13%
78,Entry long,LONG,10/7/2024 21:30,0.0106174,284280326,-124713.78,-4.13%,57168.77,1.89%,-132872.62,-4.40%,1893632.6,-4.13%
79,Exit short,LONG,10/15/2024 6:00,0.0109979,274452266.6,-124766,-4.31%,18196.19,0.63%,-132258.55,-4.57%,1768866.6,-4.31%
79,Entry short,SHORT,10/15/2024 1:30,0.0105433,274452266.6,-124766,-4.31%,18196.19,0.63%,-132258.55,-4.57%,1768866.6,-4.31%
80,Exit long,Close entry(s) order LONG,10/15/2024 11:00,0.0106888,251767992.4,-77821.48,-2.81%,46023.19,1.66%,-86331.24,-3.12%,1691045.1,-2.81%
80,Entry long,LONG,10/15/2024 6:00,0.0109979,251767992.4,-77821.48,-2.81%,46023.19,1.66%,-86331.24,-3.12%,1691045.1,-2.81%
81,Exit long,Close entry(s) order LONG,10/26/2024 21:00,0.0089538,302218601.7,14990.04,0.56%,61803.7,2.30%,-9489.66,-0.35%,1706035.1,0.56%
81,Entry long,LONG,10/26/2024 9:30,0.0089042,302218601.7,14990.04,0.56%,61803.7,2.30%,-9489.66,-0.35%,1706035.1,0.56%
82,Exit short,Close entry(s) order SHORT,10/30/2024 7:30,0.0096439,284833811,-40845.17,-1.51%,9342.55,0.35%,-56824.34,-2.10%,1665190,-1.51%
82,Entry short,SHORT,10/30/2024 4:00,0.0095005,284833811,-40845.17,-1.51%,9342.55,0.35%,-56824.34,-2.10%,1665190,-1.51%
83,Exit short,Close entry(s) order SHORT,11/2/2024 9:30,0.0089842,298116348.8,-13176.74,-0.49%,67046.37,2.52%,-15680.92,-0.59%,1652013.2,-0.49%
83,Entry short,SHORT,11/2/2024 1:30,0.00894,298116348.8,-13176.74,-0.49%,67046.37,2.52%,-15680.92,-0.59%,1652013.2,-0.49%
84,Exit short,Close entry(s) order SHORT,11/11/2024 7:30,0.0123433,224817377.2,-123065.03,-4.64%,84396.45,3.18%,-161306.47,-6.08%,1528948.2,-4.64%
84,Entry short,SHORT,11/11/2024 4:00,0.0117959,224817377.2,-123065.03,-4.64%,84396.45,3.18%,-161306.47,-6.08%,1528948.2,-4.64%
85,Exit long,Close entry(s) order LONG,11/21/2024 16:00,0.0193578,128962829.7,-32666.28,-1.29%,28229.96,1.12%,-55595.87,-2.20%,1496281.9,-1.29%
85,Entry long,LONG,11/21/2024 12:00,0.0196111,128962829.7,-32666.28,-1.29%,28229.96,1.12%,-55595.87,-2.20%,1496281.9,-1.29%
86,Exit short,Close entry(s) order SHORT,12/10/2024 8:00,0.026575,98675459.62,-126334.19,-5.06%,225424.1,9.03%,-197706.16,-7.92%,1369947.8,-5.06%
86,Entry short,SHORT,12/10/2024 4:00,0.0252947,98675459.62,-126334.19,-5.06%,225424.1,9.03%,-197706.16,-7.92%,1369947.8,-5.06%
87,Exit short,Close entry(s) order SHORT,12/15/2024 20:00,0.0235509,102392128.1,-41479.05,-1.75%,58721.89,2.48%,-49158.46,-2.07%,1328468.6,-1.75%
87,Entry short,SHORT,12/15/2024 11:00,0.0231458,102392128.1,-41479.05,-1.75%,58721.89,2.48%,-49158.46,-2.07%,1328468.6,-1.75%
88,Exit long,Close entry(s) order LONG,12/16/2024 11:30,0.0236209,95360259.32,-75983.05,-3.26%,28798.8,1.24%,-84136.36,-3.61%,1252485.6,-3.26%
88,Entry long,LONG,12/16/2024 7:30,0.0244177,95360259.32,-75983.05,-3.26%,28798.8,1.24%,-84136.36,-3.61%,1252485.6,-3.26%
89,Exit long,SHORT,12/19/2024 3:30,0.0200056,103192487.3,-187975.44,-8.35%,5376.33,0.24%,-287917.34,-12.78%,1064510.1,-8.35%
89,Entry long,LONG,12/19/2024 2:00,0.0218272,103192487.3,-187975.44,-8.35%,5376.33,0.24%,-287917.34,-12.78%,1064510.1,-8.35%
90,Exit short,LONG,12/19/2024 12:00,0.0192425,103196613.5,78749.34,3.81%,214989.5,10.41%,-17564.06,-0.85%,1143259.5,3.81%
90,Entry short,SHORT,12/19/2024 3:30,0.0200056,103196613.5,78749.34,3.81%,214989.5,10.41%,-17564.06,-0.85%,1143259.5,3.81%
91,Exit long,Close entry(s) order LONG,12/19/2024 14:00,0.0190934,111398280.2,-16609.48,-0.77%,22134.84,1.03%,-19862.31,-0.93%,1126650,-0.77%
91,Entry long,LONG,12/19/2024 12:00,0.0192425,111398280.2,-16609.48,-0.77%,22134.84,1.03%,-19862.31,-0.93%,1126650,-0.77%
92,Exit long,Close entry(s) order LONG,12/25/2024 8:00,0.0192382,110405355,-2605.57,-0.12%,11173.02,0.53%,-12100.43,-0.57%,1124044.5,-0.12%
92,Entry long,LONG,12/25/2024 6:00,0.0192618,110405355,-2605.57,-0.12%,11173.02,0.53%,-12100.43,-0.57%,1124044.5,-0.12%
93,Exit long,Close entry(s) order LONG,12/27/2024 22:00,0.0177558,121857919.4,39640.38,1.87%,104359.13,4.91%,-48584.75,-2.29%,1163684.9,1.87%
93,Entry long,LONG,12/27/2024 2:00,0.0174305,121857919.4,39640.38,1.87%,104359.13,4.91%,-48584.75,-2.29%,1163684.9,1.87%
94,Exit short,Close entry(s) order SHORT,12/30/2024 9:00,0.0181221,116461762,53153.15,2.46%,97233.92,4.49%,-19740.27,-0.91%,1216838,2.46%
94,Entry short,SHORT,12/29/2024 21:00,0.0185785,116461762,53153.15,2.46%,97233.92,4.49%,-19740.27,-0.91%,1216838,2.46%
95,Exit short,Close entry(s) order SHORT,12/30/2024 14:30,0.0183127,123566121,-45991.31,-2.07%,10416.62,0.47%,-66182.02,-2.99%,1170846.6,-2.07%
95,Entry short,SHORT,12/30/2024 12:00,0.0179405,123566121,-45991.31,-2.07%,10416.62,0.47%,-66182.02,-2.99%,1170846.6,-2.07%
96,Exit long,Close entry(s) order LONG,12/31/2024 5:30,0.0180823,117461795.6,-47090.43,-2.17%,11323.32,0.52%,-74271.09,-3.42%,1123756.2,-2.17%
96,Entry long,LONG,12/31/2024 2:00,0.0184832,117461795.6,-47090.43,-2.17%,11323.32,0.52%,-74271.09,-3.42%,1123756.2,-2.17%
97,Exit long,Close entry(s) order LONG,1/1/2025 2:00,0.0203982,107206813.2,63080.49,2.97%,218315.95,10.28%,-33877.35,-1.60%,1186836.8,2.97%
97,Entry long,LONG,12/31/2024 16:00,0.0198098,107206813.2,63080.49,2.97%,218315.95,10.28%,-33877.35,-1.60%,1186836.8,2.97%
98,Exit long,Close entry(s) order LONG,1/5/2025 13:30,0.021089,104577795.4,18583.47,0.85%,50678.4,2.32%,-12214.69,-0.56%,1205420.2,0.85%
98,Entry long,LONG,1/5/2025 1:30,0.0209113,104577795.4,18583.47,0.85%,50678.4,2.32%,-12214.69,-0.56%,1205420.2,0.85%
99,Exit short,Close entry(s) order SHORT,1/6/2025 10:30,0.0208904,108327081.1,-57575.84,-2.61%,1354.09,0.06%,-73337.44,-3.33%,1147844.4,-2.61%
99,Entry short,SHORT,1/6/2025 8:30,0.0203589,108327081.1,-57575.84,-2.61%,1354.09,0.06%,-73337.44,-3.33%,1147844.4,-2.61%
100,Exit short,Close entry(s) order SHORT,1/10/2025 9:00,0.0172101,125175968.3,-6434.04,-0.30%,68396.15,3.18%,-12242.21,-0.57%,1141410.4,-0.30%
100,Entry short,SHORT,1/10/2025 2:30,0.0171587,125175968.3,-6434.04,-0.30%,68396.15,3.18%,-12242.21,-0.57%,1141410.4,-0.30%
101,Exit short,Close entry(s) order SHORT,1/11/2025 3:00,0.0176808,124433319.4,-58670.31,-2.74%,13351.7,0.62%,-85946.09,-4.01%,1082740,-2.74%
101,Entry short,SHORT,1/10/2025 22:30,0.0172093,124433319.4,-58670.31,-2.74%,13351.7,0.62%,-85946.09,-4.01%,1082740,-2.74%
102,Exit long,Close entry(s) order LONG,1/14/2025 20:00,0.0171677,124078973.3,47398.17,2.28%,103295.74,4.96%,-3374.95,-0.16%,1130138.1,2.28%
102,Entry long,LONG,1/14/2025 5:00,0.0167857,124078973.3,47398.17,2.28%,103295.74,4.96%,-3374.95,-0.16%,1130138.1,2.28%
103,Exit long,Close entry(s) order LONG,1/16/2025 10:00,0.0185612,116595319.1,33940.9,1.59%,113727.07,5.34%,-29568.57,-1.39%,1164079.1,1.59%
103,Entry long,LONG,1/15/2025 22:00,0.0182701,116595319.1,33940.9,1.59%,113727.07,5.34%,-29568.57,-1.39%,1164079.1,1.59%
104,Exit long,Close entry(s) order LONG,1/20/2025 19:30,0.0163674,127576435.7,-75959.01,-3.51%,79046.36,3.65%,-110098.46,-5.09%,1088120.1,-3.51%
104,Entry long,LONG,1/20/2025 14:00,0.0169628,127576435.7,-75959.01,-3.51%,79046.36,3.65%,-110098.46,-5.09%,1088120.1,-3.51%
105,Exit long,Close entry(s) order LONG,1/24/2025 2:00,0.014778,137531948.6,-55659.18,-2.67%,54861.5,2.63%,-58368.56,-2.80%,1032460.9,-2.67%
105,Entry long,LONG,1/23/2025 23:00,0.0151827,137531948.6,-55659.18,-2.67%,54861.5,2.63%,-58368.56,-2.80%,1032460.9,-2.67%
106,Exit long,Close entry(s) order LONG,1/28/2025 8:00,0.0129442,153921836.5,-40019.68,-1.97%,10066.49,0.50%,-54472.94,-2.68%,992441.2,-1.97%
106,Entry long,LONG,1/28/2025 4:30,0.0132042,153921836.5,-40019.68,-1.97%,10066.49,0.50%,-54472.94,-2.68%,992441.2,-1.97%
107,Exit long,Close entry(s) order LONG,2/11/2025 6:30,0.0095342,204571154.1,-42243.94,-2.12%,6382.62,0.32%,-56788.95,-2.85%,950197.25,-2.12%
107,Entry long,LONG,2/11/2025 0:30,0.0097407,204571154.1,-42243.94,-2.12%,6382.62,0.32%,-56788.95,-2.85%,950197.25,-2.12%
108,Exit short,Close entry(s) order SHORT,2/12/2025 13:30,0.0094915,198590382,65534.82,3.36%,113117.08,5.80%,-57253.6,-2.94%,1015732.1,3.36%
108,Entry short,SHORT,2/11/2025 21:00,0.0098215,198590382,65534.82,3.36%,113117.08,5.80%,-57253.6,-2.94%,1015732.1,3.36%
109,Exit long,Close entry(s) order LONG,2/17/2025 12:30,0.0095964,207861004.9,-21035.53,-1.04%,38142.5,1.89%,-40823.9,-2.03%,994696.56,-1.04%
109,Entry long,LONG,2/17/2025 7:00,0.0096976,207861004.9,-21035.53,-1.04%,38142.5,1.89%,-40823.9,-2.03%,994696.56,-1.04%
110,Exit short,Close entry(s) order SHORT,2/22/2025 12:30,0.0092179,208798785.9,70031.11,3.51%,108784.16,5.45%,-522,-0.03%,1064727.6,3.51%
110,Entry short,SHORT,2/22/2025 0:30,0.0095533,208798785.9,70031.11,3.51%,108784.16,5.45%,-522,-0.03%,1064727.6,3.51%
111,Exit long,Close entry(s) order LONG,3/3/2025 9:30,0.0084057,245678074.5,540.49,0.03%,133280.36,6.46%,-2530.48,-0.12%,1065268.1,0.03%
111,Entry long,LONG,3/3/2025 0:30,0.0084035,245678074.5,540.49,0.03%,133280.36,6.46%,-2530.48,-0.12%,1065268.1,0.03%
112,Exit long,Close entry(s) order LONG,3/8/2025 5:00,0.0070722,283632241.4,-59364.23,-2.87%,10522.76,0.51%,-79133.4,-3.83%,1005903.94,-2.87%
112,Entry long,LONG,3/8/2025 2:00,0.0072815,283632241.4,-59364.23,-2.87%,10522.76,0.51%,-79133.4,-3.83%,1005903.94,-2.87%
113,Exit long,Close entry(s) order LONG,3/10/2025 22:30,0.0062273,328966140.4,42568.22,2.12%,178793.1,8.91%,-20330.11,-1.01%,1048472.2,2.12%
113,Entry long,LONG,3/10/2025 12:00,0.0060979,328966140.4,42568.22,2.12%,178793.1,8.91%,-20330.11,-1.01%,1048472.2,2.12%
114,Exit short,LONG,3/13/2025 16:30,0.0072308,292768534.1,-68507.84,-3.34%,24651.11,1.20%,-101883.45,-4.97%,979964.3,-3.34%
114,Entry short,SHORT,3/13/2025 13:00,0.0069968,292768534.1,-68507.84,-3.34%,24651.11,1.20%,-101883.45,-4.97%,979964.3,-3.34%
115,Exit long,Close entry(s) order LONG,3/13/2025 19:30,0.0071016,273808016.3,-35376,-1.79%,60292.52,3.05%,-38415.27,-1.94%,944588.3,-1.79%
115,Entry long,LONG,3/13/2025 16:30,0.0072308,273808016.3,-35376,-1.79%,60292.52,3.05%,-38415.27,-1.94%,944588.3,-1.79%
116,Exit long,Close entry(s) order LONG,3/15/2025 1:00,0.0070818,267381897.2,-51176.89,-2.63%,14144.5,0.73%,-60160.93,-3.09%,893411.44,-2.63%
116,Entry long,LONG,3/14/2025 22:30,0.0072732,267381897.2,-51176.89,-2.63%,14144.5,0.73%,-60160.93,-3.09%,893411.44,-2.63%
117,Exit long,Close entry(s) order LONG,3/23/2025 18:00,0.00728,260646095,4092.14,0.22%,22650.15,1.20%,-9982.75,-0.53%,897503.56,0.22%
117,Entry long,LONG,3/23/2025 10:00,0.0072643,260646095,4092.14,0.22%,22650.15,1.20%,-9982.75,-0.53%,897503.56,0.22%
118,Exit long,Close entry(s) order LONG,4/10/2025 8:30,0.0068308,305104124.6,186693.22,9.84%,279566.9,14.73%,-10495.58,-0.55%,1084196.8,9.84%
118,Entry long,LONG,4/9/2025 12:30,0.0062189,305104124.6,186693.22,9.84%,279566.9,14.73%,-10495.58,-0.55%,1084196.8,9.84%
119,Exit long,Close entry(s) order LONG,4/13/2025 10:00,0.0073701,296383269,100147.91,4.81%,163692.48,7.85%,-8535.84,-0.41%,1184344.8,4.81%
119,Entry long,LONG,4/12/2025 20:30,0.0070322,296383269,100147.91,4.81%,163692.48,7.85%,-8535.84,-0.41%,1184344.8,4.81%
120,Exit long,SHORT,4/22/2025 0:00,0.0077764,280991637.6,899.17,0.04%,77497.49,3.55%,-17309.08,-0.79%,1185243.9,0.04%
120,Entry long,LONG,4/21/2025 8:00,0.0077732,280991637.6,899.17,0.04%,77497.49,3.55%,-17309.08,-0.79%,1185243.9,0.04%
121,Exit short,Close entry(s) order SHORT,4/22/2025 8:30,0.0079427,281009706.1,-46731.91,-2.14%,48446.07,2.22%,-55892.83,-2.56%,1138512,-2.14%
121,Entry short,SHORT,4/22/2025 0:00,0.0077764,281009706.1,-46731.91,-2.14%,48446.07,2.22%,-55892.83,-2.56%,1138512,-2.14%
