time,open,high,low,close,Buy4,Sell4,ADX Trên Threshold,ADX Dưới Threshold,Ngưỡng Threshold,RROF Smooth,Signal Line,Mua4 khung lớn,SELL4 khung lớn
2025-04-28T12:50:00+07:00,94104.4,94231.4,94095,94214,1,0,32.00275525955166,NaN,0,8.265042696543118,6.156389601526775,0,0
2025-04-28T12:55:00+07:00,94214,94214,94166,94183.2,0,0,32.86248705507224,NaN,0,9.865572476965015,7.378264566513885,0,0
2025-04-28T13:00:00+07:00,94183.3,94316.5,94183.2,94299.9,0,0,33.98547891345656,NaN,0,17.44310061100297,11.020725968718502,0,0
2025-04-28T13:05:00+07:00,94300,94324,94253.3,94304.9,0,0,35.04983521724239,NaN,0,24.737581331566144,16.262550511888648,0,0
2025-04-28T13:10:00+07:00,94304.9,94365.5,94304.9,94359.3,0,0,36.1571693723368,NaN,0,33.27816710356234,23.044443355170554,0,0
2025-04-28T13:15:00+07:00,94359.3,94378,94256.7,94373.6,0,0,36.25870521854247,NaN,0,40.94158811364108,30.452341778408275,0,0
2025-04-28T13:20:00+07:00,94373.6,94399.9,94300,94316.1,0,0,36.44627250101936,NaN,0,41.65044517039093,35.91808952608942,0,0
2025-04-28T13:25:00+07:00,94316.1,94340,94275,94288.6,0,0,36.13886870374798,NaN,0,38.696155460895284,38.280082524376944,0,0
2025-04-28T13:30:00+07:00,94288.5,94346.6,94288.5,94299.9,0,0,35.888812958911544,NaN,0,35.613436073330256,38.197632070149986,0,0
2025-04-28T13:35:00+07:00,94299.8,94420.2,94299.8,94350,0,0,36.02550657867081,NaN,0,33.84805749559505,36.801665107227,0,0
2025-04-28T13:40:00+07:00,94350,94549.9,94350,94515.2,0,0,36.651658048416,NaN,0,36.52552483927835,36.26019456606295,0,0
2025-04-28T13:45:00+07:00,94515.2,94518.9,94400,94419.7,0,0,37.2330844131794,NaN,0,32.130316010554914,34.54805863361526,0,0
2025-04-28T13:50:00+07:00,94419.8,94500.1,94382,94397.5,0,0,37.416973030776134,NaN,0,25.128767086475392,31.136748337130136,0,0
2025-04-28T13:55:00+07:00,94397.4,94634,94397.4,94539.8,0,0,38.06631493709703,NaN,0,23.70585155539914,28.155625421914248,0,0
2025-04-28T14:00:00+07:00,94539.7,94623.8,94504.7,94504.7,0,0,38.66927527868073,NaN,0,19.040296526408422,24.41315646489687,0,0
2025-04-28T14:05:00+07:00,94504.7,94584,94504.7,94534.5,0,0,39.22916702443702,NaN,0,15.616123502173492,20.516480564413616,0,0
2025-04-28T14:10:00+07:00,94534.5,94539.5,94440.1,94458,0,0,38.48829781770614,NaN,0,8.644357788640153,15.689842848559579,0,0
2025-04-28T14:15:00+07:00,94458.1,94588,94458,94526.1,0,0,38.05353336701066,NaN,0,5.260081985984625,11.300843746614678,0,0
2025-04-28T14:20:00+07:00,94526.1,94600,94508.6,94588.5,0,0,37.71085458759399,NaN,0,6.643663821217116,8.697617596446662,1,0
2025-04-28T14:25:00+07:00,94588.6,94637,94567.2,94625,1,0,37.57884182322402,NaN,0,11.145588071992657,8.732512045482629,0,0
2025-04-28T14:30:00+07:00,94625,94708.8,94600.5,94664.8,0,0,37.77895177978529,NaN,0,17.12354861649144,11.286373906312573,0,0
2025-04-28T14:35:00+07:00,94664.9,94686.9,94570.6,94591.5,0,0,37.38334229255808,NaN,0,18.51119684985539,14.202290170642637,0,0
2025-04-28T14:40:00+07:00,94591.9,94725,94591.9,94715.4,0,0,37.20923066705561,NaN,0,23.038564399256696,17.96953968069212,0,0
2025-04-28T14:45:00+07:00,94715.3,94758,94624.9,94634.5,0,0,37.20699046487391,NaN,0,21.403974890336936,20.00669386021688,0,0
2025-04-28T14:50:00+07:00,94634.5,94655,94605.6,94654.1,0,0,36.81210897055668,NaN,0,20.312269662908268,20.695925559324095,0,0
2025-04-28T14:55:00+07:00,94654.1,94659.1,94600,94641.6,0,0,36.32809786884149,NaN,0,18.66790368788298,20.22592316069517,1,0
2025-04-28T15:00:00+07:00,94641.6,94715,94641.6,94715,1,0,36.203979820369895,NaN,0,20.773118786922968,20.354702123653475,0,0
2025-04-28T15:05:00+07:00,94714.9,94781.8,94551.6,94604.2,0,0,34.38578709402108,NaN,0,17.33507807287276,19.186672719457206,0,0
2025-04-28T15:10:00+07:00,94604.2,94702.5,94604.2,94667.2,0,0,32.69746527669719,NaN,0,16.271660086630018,18.044403074938952,0,0
2025-04-28T15:15:00+07:00,94667.1,94763.7,94667.1,94717.2,0,0,31.613441166760545,NaN,0,16.966685541763017,17.47596290237882,0,0
2025-04-28T15:20:00+07:00,94717.2,94723.7,94641.4,94641.5,0,0,30.143694392232554,NaN,0,14.188451374559596,16.204483615493906,0,0
2025-04-28T15:25:00+07:00,94641.4,94777,94641.4,94777,0,0,29.200357712853396,NaN,0,15.056787709567711,15.521079927833254,0,0
2025-04-28T15:30:00+07:00,94777,94784.9,94701.2,94701.2,0,0,28.38457931370553,NaN,0,12.173614414892658,14.257707213771262,0,0
2025-04-28T15:35:00+07:00,94701.2,94724.6,94651.9,94653.3,0,0,26.72093770524817,NaN,0,6.073598572918174,11.305093462916455,0,0
2025-04-28T15:40:00+07:00,94653.4,94728,94653.3,94675.7,0,0,25.208861969632103,NaN,0,1.627893800729938,7.550448888913025,0,1
2025-04-28T15:45:00+07:00,94675.7,94696.6,94567,94587.8,0,1,22.387694068893623,NaN,0,-6.610168011246075,2.072369826986461,0,0
2025-04-28T15:50:00+07:00,94587.8,94607,94539,94593.3,0,0,19.369310334066043,NaN,0,-12.577498251152386,-4.008244689188493,0,0
2025-04-28T15:55:00+07:00,94593.2,94679.8,94593.2,94661.8,0,0,17.404849727468545,NaN,0,-13.484152080218573,-8.548791417670838,0,0
2025-04-28T16:00:00+07:00,94661.9,94841.7,94661.8,94785.9,0,0,16.937951125754715,NaN,0,-8.382423716487812,-9.678244258568848,0,0
2025-04-28T16:05:00+07:00,94785.9,94822.6,94686.5,94743.8,0,0,16.504402424163302,NaN,0,-4.793848989058934,-8.647770704363499,0,0
2025-04-28T16:10:00+07:00,94743.7,94769.7,94624.7,94628.9,0,0,15.210053830196607,NaN,0,-5.380839914711037,-7.38484460605626,0,0
2025-04-28T16:15:00+07:00,94628.9,94726.2,94625,94688,0,0,14.008158707227523,NaN,0,-3.7696534019516497,-5.666811543264894,0,0
2025-04-28T16:20:00+07:00,94688.5,94713.9,94654.8,94691.2,0,0,12.892113235899096,NaN,0,-1.7987330125354408,-3.878994673948173,0,0
2025-04-28T16:25:00+07:00,94691.2,94760.4,94642.1,94689.7,0,0,12.290799257856698,NaN,0,-1.2727918586938627,-2.694892024529802,1,0
2025-04-28T16:30:00+07:00,94689.6,94784.2,94689.6,94744.6,1,0,11.943890991512383,NaN,0,2.2145446833660016,-0.8223193182777401,0,0
2025-04-28T16:35:00+07:00,94744.7,94776.6,94713,94732.1,0,0,11.621761887049807,NaN,0,3.408063941663798,0.9808668959119251,0,0
2025-04-28T16:40:00+07:00,94732.1,94809.8,94732,94788.8,0,0,11.629537455194026,NaN,0,9.050627138359006,4.078980585241671,0,0
2025-04-28T16:45:00+07:00,94788.9,94788.9,94691.8,94757.9,0,0,10.888924807256608,NaN,0,11.834864144552387,7.250487907281833,0,0
2025-04-28T16:50:00+07:00,94757.9,94788.9,94675.9,94696.7,0,0,9.916357313939756,NaN,0,7.232359676156968,7.978920596051001,0,0
2025-04-28T16:55:00+07:00,94696.8,94711,94638,94687.9,0,0,8.35823741957342,NaN,0,2.4277129302978966,6.538794267210422,0,1
2025-04-28T17:00:00+07:00,94688,94724.7,94640,94648.2,0,1,7.087487543646304,NaN,0,-4.914247986241709,2.637136416394515,0,0
2025-04-28T17:05:00+07:00,94648.2,94748.8,94489.4,94712.3,0,0,5.758790606782398,NaN,0,-5.03265864031127,-0.7491708572508782,0,0
2025-04-28T17:10:00+07:00,94712.4,94762.8,94616.2,94620,0,0,4.325994075035133,NaN,0,-8.924517123072771,-4.493878573238755,0,0
2025-04-28T17:15:00+07:00,94620.1,94662.8,94552.1,94617.1,0,0,3.6843011173236633,NaN,0,-12.341740372680567,-7.99370195458755,0,0
2025-04-28T17:20:00+07:00,94617.2,94621.8,94259.2,94345.5,0,0,5.0627366289905,NaN,0,-19.07829020283592,-12.434101942732294,0,0
2025-04-28T17:25:00+07:00,94345.5,94600.1,94310.7,94539.9,0,0,6.342712461252553,NaN,0,-17.17655911792019,-14.806858027029541,0,0
2025-04-28T17:30:00+07:00,94539.9,94946.5,94539.9,94910.5,0,0,4.122810049291946,NaN,0,-9.521816453481321,-13.810545814401936,1,0
2025-04-28T17:35:00+07:00,94910.6,95145.9,94870,95099.9,1,0,3.216855980856913,NaN,0,0.881825016673055,-9.047075924178198,0,0
2025-04-28T17:40:00+07:00,95100,95180,95041.6,95150,0,0,2.553287620339212,NaN,0,11.345158334341123,-1.449584404048162,0,0
2025-04-28T17:45:00+07:00,95150,95186.7,95029.8,95052.2,0,0,1.843914951923015,NaN,0,15.097977761384984,5.819720344628383,0,0
2025-04-28T17:50:00+07:00,95052.2,95122.6,94967.3,94972.1,0,0,0.6903840329041131,NaN,0,14.995116839485336,10.776320255056985,0,0
2025-04-28T17:55:00+07:00,94972.1,95024.1,94972,95024,0,0,NaN,-0.38075182047058576,0,15.5949634216325,13.78809062904094,0,0
2025-04-28T18:00:00+07:00,95024.1,95100,94958,95099.9,0,0,NaN,-0.8867643040591311,0,17.331759067795208,15.704340893404877,0,0
2025-04-28T18:05:00+07:00,95100,95440,95090.8,95402,0,0,0.23268292969512316,NaN,0,21.666869688727704,17.96896576133817,0,0
2025-04-28T18:10:00+07:00,95402.1,95402.1,95203.9,95203.9,0,0,1.2721696467526478,NaN,0,21.482766818053143,19.484108915420833,0,0
2025-04-28T18:15:00+07:00,95204,95322.9,95200,95318.7,0,0,2.201696307941642,NaN,0,23.10695858768717,21.114996722270295,0,0
2025-04-28T18:20:00+07:00,95318.7,95318.7,95224.1,95315.1,0,0,3.0648282076171327,NaN,0,25.377406212798526,22.961910954276753,0,0
2025-04-28T18:25:00+07:00,95315.1,95461.8,95310.2,95436.3,0,0,4.439168347370554,NaN,0,29.77592108415198,25.622833957323298,0,0
2025-04-28T18:30:00+07:00,95436.3,95452.9,95360,95405,0,0,5.715341334284439,NaN,0,32.27341715344125,28.286644849042485,0,0
2025-04-28T18:35:00+07:00,95405,95425,95319.9,95365.3,0,0,6.467252279499441,NaN,0,33.12429303676986,30.5269778708903,0,0
2025-04-28T18:40:00+07:00,95365.3,95490,95355.1,95371.3,0,0,7.446813581929526,NaN,0,32.713829421593225,31.854387939764788,0,0
2025-04-28T18:45:00+07:00,95371.2,95391.7,95163,95231.7,0,0,6.5328830876650485,NaN,0,27.38994909079327,30.766713176112223,0,0
2025-04-28T18:50:00+07:00,95231.8,95343.3,95169,95207.2,0,0,5.684233342990879,NaN,0,21.693136216436102,27.645931262474285,0,0
2025-04-28T18:55:00+07:00,95207.3,95285.6,95177.9,95276.1,0,0,4.896201437222015,NaN,0,17.908702863197192,23.802523888937767,0,0
2025-04-28T19:00:00+07:00,95276.1,95335.5,95046.2,95150.1,0,0,3.046000387753743,NaN,0,10.11795312725695,18.319847556104104,0,0
2025-04-28T19:05:00+07:00,95150,95222.2,95021.5,95021.6,0,0,1.1366756098466766,NaN,0,0.7783217898065747,11.25771677142118,0,0
2025-04-28T19:10:00+07:00,95021.5,95150,95006.1,95070.7,0,0,NaN,-0.7011907211927237,0,-5.298429940590665,4.299035918724954,0,0
2025-04-28T19:15:00+07:00,95070.8,95243.3,95058,95165,0,0,NaN,-1.7499381254016768,0,-6.780493194977223,-0.9744407500078637,0,0
2025-04-28T19:20:00+07:00,95165,95198.3,95067.8,95198.2,0,0,NaN,-2.723775000738563,0,-4.872814946710933,-3.7137827085576967,0,0
2025-04-28T19:25:00+07:00,95198.3,95259.6,95160.6,95259.6,0,0,NaN,-3.1716969079514037,0,0.49860811771887015,-3.14388245830372,0,0
2025-04-28T19:30:00+07:00,95259.6,95381.1,95175.8,95292.3,0,0,NaN,-2.8010604625045055,0,6.779476078377437,0.1609301128056501,0,0
2025-04-28T19:35:00+07:00,95292.4,95340,95191.2,95340,0,0,NaN,-2.456898048875246,0,14.77972786492938,5.732416326860945,0,0
2025-04-28T19:40:00+07:00,95340,95448.4,95302.1,95448.4,0,0,NaN,-1.5146184556998854,0,25.885976590096437,13.667441595603922,0,0
2025-04-28T19:45:00+07:00,95448.4,95578.8,95300.5,95336.2,0,0,NaN,-0.02449674724274331,0,26.3759233648693,19.58801780359961,0,0
2025-04-28T19:50:00+07:00,95336.1,95377.1,95272.1,95321.5,0,0,1.04499337291276,NaN,0,24.264449190996405,22.721520066198984,0,0
2025-04-28T19:55:00+07:00,95321.4,95349.6,95230.6,95280.7,0,0,1.5806556999097054,NaN,0,19.311230182462673,22.61955992106861,0,0
2025-04-28T20:00:00+07:00,95280.7,95385,95224.3,95385,0,0,2.2695487722960053,NaN,0,20.813876176293572,22.183031500276186,0,0
2025-04-28T20:05:00+07:00,95385,95470.1,95168.7,95188.2,0,0,3.3399978359677682,NaN,0,14.871644191819522,19.363482530568135,0,0
2025-04-28T20:10:00+07:00,95188.2,95220,95058.9,95220,0,0,3.1539306044351108,NaN,0,12.082432728815386,16.348485233077163,0,0
2025-04-28T20:15:00+07:00,95220,95232,95128.1,95202.9,0,0,3.0526831683222504,NaN,0,10.205656991822567,13.660795398992184,0,0
2025-04-28T20:20:00+07:00,95202.9,95219,95123.7,95131.5,0,0,2.9107217995781305,NaN,0,6.631905758559728,10.719107967097845,0,1
2025-04-28T20:25:00+07:00,95131.6,95159.9,94990.4,95002.1,0,1,1.4521665233752579,NaN,0,-0.34629657246229123,6.296641386456363,0,0
2025-04-28T20:30:00+07:00,95002.1,95132.8,94640.2,94738.4,0,0,1.2866002327775021,NaN,0,-9.985860953815267,0.07166486194761319,0,0
2025-04-28T20:35:00+07:00,94738.4,94844,94475,94548.6,0,0,1.8374911663779372,NaN,0,-21.11146050880396,-8.204677837848381,0,0
2025-04-28T20:40:00+07:00,94548.5,94761.6,94523.4,94700.9,0,0,2.3490327475783452,NaN,0,-24.116149256955193,-15.269657237853497,0,0
2025-04-28T20:45:00+07:00,94700.8,94750,94245,94329,0,0,3.779355107781008,NaN,0,-29.64221554623556,-21.88853831770022,0,0
2025-04-28T20:50:00+07:00,94328.9,94433.6,94205,94205.1,0,0,5.221791553517569,NaN,0,-35.91831578385022,-28.18117805643214,0,0
2025-04-28T20:55:00+07:00,94205.1,94214.6,93869.2,93915.4,0,0,7.346988781598213,NaN,0,-42.34366458482816,-34.24413278139752,0,0
2025-04-28T21:00:00+07:00,93915.4,94340.1,93784.2,94289.5,0,0,8.408016043560664,NaN,0,-40.65928771983159,-37.58844164262984,0,0
2025-04-28T21:05:00+07:00,94289.5,94418,94207,94366.9,0,0,8.860500069518451,NaN,0,-36.06283931382899,-38.09741255445945,0,0
2025-04-28T21:10:00+07:00,94366.9,94468.4,94349.1,94450.3,0,0,8.94029049333767,NaN,0,-29.668416510956373,-35.678463194873274,0,0
2025-04-28T21:15:00+07:00,94450.3,94591.4,94403,94577.7,0,0,8.221385271989782,NaN,0,-21.46454334812887,-30.523142716696544,0,0
2025-04-28T21:20:00+07:00,94577.7,94850,94550,94685.5,0,0,6.164724949143334,NaN,0,-12.461889385663879,-23.330522413412904,0,0
2025-04-28T21:25:00+07:00,94685.5,94691.7,94580.5,94587.3,0,0,4.254968935071634,NaN,0,-6.141284136772689,-16.023152040443154,0,0
2025-04-28T21:30:00+07:00,94587.3,94646.4,94300,94330.3,0,0,3.6074733278164075,NaN,0,-4.746684540916312,-10.552115374391871,0,0
2025-04-28T21:35:00+07:00,94330.3,94600,94310.3,94562,0,0,3.0062274067936983,NaN,0,-3.623323246160109,-6.794368594949366,0,0
2025-04-28T21:40:00+07:00,94561.9,94635.1,94391.2,94569.9,0,0,2.2472540617642984,NaN,0,-3.0165092379055567,-4.570690030408427,0,0
2025-04-28T21:45:00+07:00,94569.9,94696,94558.8,94586,0,0,1.1916223773061176,NaN,0,-3.035291535456669,-3.583141172399414,0,1
2025-04-28T21:50:00+07:00,94585.9,94586,94350,94361.2,0,1,1.048176458463466,NaN,0,-5.207307945880548,-3.9480376412121743,0,0
2025-04-28T21:55:00+07:00,94361.2,94400,94292.4,94367.9,0,0,1.1220651990353225,NaN,0,-6.912150150631385,-4.9434799243346905,0,0
2025-04-28T22:00:00+07:00,94367.9,94475,94325.4,94332.8,0,0,0.7287033879885954,NaN,0,-8.96715634128787,-6.479559897028363,0,0
2025-04-28T22:05:00+07:00,94332.8,94348.2,94030.9,94058.6,0,0,1.3676505221451656,NaN,0,-14.746682464675816,-9.585893037842833,0,0
2025-04-28T22:10:00+07:00,94058.7,94131.3,94000,94096.1,0,0,2.052501768524433,NaN,0,-18.73430542187083,-13.23942228260429,0,0
2025-04-28T22:15:00+07:00,94096.1,94135.3,93926.4,94002.1,0,0,2.9076156200165,NaN,0,-23.685127303787727,-17.49662456224377,0,0
2025-04-28T22:20:00+07:00,94002,94002.1,93720,93828.8,0,0,4.252209311035909,NaN,0,-30.503107062165213,-22.79463213748193,0,0
2025-04-28T22:25:00+07:00,93828.8,93837,93530.3,93700.1,0,0,5.923874750430535,NaN,0,-37.621178890154106,-28.892599861280804,0,0
2025-04-28T22:30:00+07:00,93700.1,93833.8,93686.5,93690.2,0,0,7.4761355155826905,NaN,0,-44.00751097837629,-35.20907677789599,0,0
2025-04-28T22:35:00+07:00,93690.2,93813.3,93520.2,93732.6,0,0,9.26102718905743,NaN,0,-45.19448271924835,-39.97048904055516,0,0
2025-04-28T22:40:00+07:00,93732.5,93800,93622.7,93688.7,0,0,10.918426600141117,NaN,0,-46.36837179389904,-43.35918584160606,0,0
2025-04-28T22:45:00+07:00,93688.7,93714.2,93567.2,93574.7,0,0,12.572371792408319,NaN,0,-49.9884323952622,-46.442353210437254,0,0
