Trade #,Type,Signal,Date/Time,Price USDT,Quantity,P&L USDT,P&L %,Run-up USDT,Run-up %,Drawdown USDT,Drawdown %,Cumulative P&L USDT,Cumulative P&L %
457,Exit long,Close entry(s) order LONG,2025-07-05 11:15,"108,042.8",8.879817,325.89,0.03%,1881.63,0.20%,-265.51,-0.03%,-40600.52,0.03%
457,Entry long,LONG,2025-07-05 09:50,"108,006.1",8.879817,325.89,0.03%,1881.63,0.20%,-265.51,-0.03%,-40600.52,0.03%
458,Exit long,SHORT,2025-07-05 19:10,"107,984.8",8.878971,-604.66,-0.06%,1084.12,0.11%,-1052.16,-0.11%,-41205.18,-0.06%
458,Entry long,LONG,2025-07-05 16:55,"108,052.9",8.878971,-604.66,-0.06%,1084.12,0.11%,-1052.16,-0.11%,-41205.18,-0.06%
459,Exit short,Close entry(s) order SHORT,2025-07-05 19:55,"108,080.1",8.878979,-846.17,-0.09%,674.8,0.07%,-1005.1,-0.10%,-42051.35,-0.09%
459,Entry short,SHORT,2025-07-05 19:10,"107,984.8",8.878979,-846.17,-0.09%,674.8,0.07%,-1005.1,-0.10%,-42051.35,-0.09%
460,Exit long,Close entry(s) order LONG,2025-07-06 10:50,"107,982.7",8.868819,-268.73,-0.03%,54.1,0.01%,-275.82,-0.03%,-42320.07,-0.03%
460,Entry long,LONG,2025-07-06 10:45,"108,013.0",8.868819,-268.73,-0.03%,54.1,0.01%,-275.82,-0.03%,-42320.07,-0.03%
461,Exit long,SHORT,2025-07-06 11:35,"107,944.4",8.86771,-460.23,-0.05%,533.84,0.06%,-845.09,-0.09%,-42780.31,-0.05%
461,Entry long,LONG,2025-07-06 10:55,"107,996.3",8.86771,-460.23,-0.05%,533.84,0.06%,-845.09,-0.09%,-42780.31,-0.05%
462,Exit short,LONG,2025-07-06 13:25,"108,085.9",8.86771,-1254.78,-0.13%,348.5,0.04%,-2089.23,-0.22%,-44035.09,-0.13%
462,Entry short,SHORT,2025-07-06 11:35,"107,944.4",8.86771,-1254.78,-0.13%,348.5,0.04%,-2089.23,-0.22%,-44035.09,-0.13%
463,Exit long,SHORT,2025-07-06 14:20,"108,068.4",8.844492,-154.78,-0.02%,563.39,0.06%,-732.32,-0.08%,-44189.87,-0.02%
463,Entry long,LONG,2025-07-06 13:25,"108,085.9",8.844492,-154.78,-0.02%,563.39,0.06%,-732.32,-0.08%,-44189.87,-0.02%
464,Exit short,Close entry(s) order SHORT,2025-07-06 16:10,"108,016.8",8.844492,456.38,0.05%,1375.32,0.14%,-130.01,-0.01%,-43733.49,0.05%
464,Entry short,SHORT,2025-07-06 14:20,"108,068.4",8.844492,456.38,0.05%,1375.32,0.14%,-130.01,-0.01%,-43733.49,0.05%
465,Exit long,SHORT,2025-07-06 22:40,"108,658.1",8.794063,-719.35,-0.08%,2982.95,0.31%,-1669.99,-0.17%,-44452.85,-0.08%
465,Entry long,LONG,2025-07-06 20:50,"108,739.9",8.794063,-719.35,-0.08%,2982.95,0.31%,-1669.99,-0.17%,-44452.85,-0.08%
466,Exit short,Close entry(s) order SHORT,2025-07-06 22:50,"108,734.0",8.794071,-667.47,-0.07%,430.91,0.05%,-667.47,-0.07%,-45120.32,-0.07%
466,Entry short,SHORT,2025-07-06 22:40,"108,658.1",8.794071,-667.47,-0.07%,430.91,0.05%,-667.47,-0.07%,-45120.32,-0.07%
467,Exit short,LONG,2025-07-07 03:10,"108,747.2",8.812096,-3410.28,-0.36%,1023.08,0.11%,-3640.28,-0.38%,-48530.6,-0.36%
467,Entry short,SHORT,2025-07-07 02:35,"108,360.2",8.812096,-3410.28,-0.36%,1023.08,0.11%,-3640.28,-0.38%,-48530.6,-0.36%
468,Exit long,Close entry(s) order LONG,2025-07-07 04:00,"108,606.2",8.749385,-1233.66,-0.13%,447.09,0.05%,-1234.54,-0.13%,-49764.26,-0.13%
468,Entry long,LONG,2025-07-07 03:10,"108,747.2",8.749385,-1233.66,-0.13%,447.09,0.05%,-1234.54,-0.13%,-49764.26,-0.13%
469,Exit short,Close entry(s) order SHORT,2025-07-07 06:50,"109,133.1",8.709305,-236.89,-0.02%,1602.51,0.17%,-686.29,-0.07%,-50001.15,-0.02%
469,Entry short,SHORT,2025-07-07 06:10,"109,105.9",8.709305,-236.89,-0.02%,1602.51,0.17%,-686.29,-0.07%,-50001.15,-0.02%
470,Exit long,SHORT,2025-07-07 11:00,"109,349.0",8.682298,-598.21,-0.06%,2165.37,0.23%,-866.49,-0.09%,-50599.36,-0.06%
470,Entry long,LONG,2025-07-07 10:25,"109,417.9",8.682298,-598.21,-0.06%,2165.37,0.23%,-866.49,-0.09%,-50599.36,-0.06%
471,Exit short,Open,2025-07-07 12:58,"109,009.5",8.682298,2947.64,0.31%,3307.96,0.35%,-527.02,-0.06%,-47651.72,0.31%
471,Entry short,SHORT,2025-07-07 11:00,"109,349.0",8.682298,2947.64,0.31%,3307.96,0.35%,-527.02,-0.06%,-47651.72,0.31%
